Bidang,Major Project,Nama Jabatan/Bidang,Jenis Jabatan,Tugas,Level Competency Permenpan 38 Tahun 2017,Level Competency SKKNI
Visi SDM,,Bidang Peningkatan Kinerja dan Sistem Penghargaan Sumber Daya Manusia Aparatur,JPT,"melaksanakan penyiapan perumusan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, dan pelaporan di bidang manajemen kinerja, penghargaan, dan kesejahteraan sumber daya manusia aparatur.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,"Asisten Deputi Perancangan Jabatan, Perencanaan, dan Pengadaan Sumber Daya Manusia Aparatur",JPT,"melaksanakan penyiapan perumusan kebijakan, koordinasi dan sinkronisasi pelaksanaan kebijakan, pemantauan, analisis, evaluasi, dan pelaporan di bidang perancangan jabatan, perencanaan, dan pengadaan sumber daya manusia aparatur.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi SDM,,Asisten Deputi Strandardisasi Pelayanan Publik dan Pelayanan Inklusif,JPT,"melaksanakan penyiapan perumusan, koordinasi, sinkronisasi, dan evaluasi pelaksanaan kebijakan di bidang standardisasi pelayanan publik dan pelayanan inklusif.",Kompetensi JF Level 2 - 4,Kompetensi Level 8 - 9
Visi SDM,,"Bidang Sumber Daya Manusia, Organisasi, dan Hukum",JPT,memberikan rekomendasi kepada Menteri terhadap isu-isu strategis terkait dengan bidang budaya kerja dan revolusi mental,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,"Bidang Perancangan Jabatan, Perencanaan, dan Pengadaan Sumber Daya Manusia Aparatur",JPT,"melaksanakan koordinasi, pembinaan, pengelolaan sumber daya manusia aparatur",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Peningkatan Kinerja dan Sistem Penghargaan Sumber Daya Manusia Aparatur,JPT,"melaksanakan koordinasi dan fasilitasi penyusunan, analisis, pengembangan program, dan pembinaan hubungan masyarakat, kerja sama internasional",Kompetensi JPT Level 4 - 5,
Visi SDM,,Bidang Peningkatan Kualifikasi Tenaga Kesehatan (Pusat Pendidikan dan Pusat Peningkatan Mutu/Tugas Belajar),JPT,"Mendorong Tenaga Kesehatan lulusan pendidikan di bawah Diploma Tiga untuk meningkatkan kualifikasi pendidikan sampai jenjang Diploma Tiga,meningkatkan kompetensi dan kualifikasi Tenaga Kesehatan sesuai dengan kebutuhan pelayanan kesehatan; dan meningkatkan kualitas pelayanan kesehatan melalui peningkatan mutu Tenaga Kesehatan.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,Bidang Hukum dan Perjanjian Sosial Budaya,JPT,"merumuskan dan melaksanakan kebijakan penguatan hukum dan perjanjian internasional di bidang sosial, ketenagakerjaan, pendidikan, kebudayaan, dan hukum privat internasional",Kompetensi JPT Level 4 - 5,
Visi SDM,,Bidang Kompensasi Aparatur Sipil Negara,JPT,"melaksanakan perumusan kebijakan teknis penggajian, tunjangan, fasilitas, penghargaan, jaminan pensiun dan jaminan hari tua, jaminan perlindungan, serta evaluasi dan klasifikasi jabatan Pegawai Aparatur Sipil Negara.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,"Bidang Pengawasan dan Pengendalian Bidang Formasi, Pengadaan dan Pasca Diklat",JPT,"melakukan pengawasan dan pengendalian pelaksanaan peraturan perundang-undangan di bidang formasi, pengadaan, pasca pendidikan dan pelatihan, melakukan monitoring dan evaluasi program kegiatan pengawasan tahunan, dan membuat rekomendasi serta membuat laporan dan evaluasi.",Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
Visi SDM,,"Bidang Kepegawaian, Pendidikan dan Pelatihan",JPT,menyelenggarakan manajemen kepegawaian dan membina pegawai,Kompetensi JPT Level 4 - 5,Kompetensi Level 8 - 9
